,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
244,https://dadosabertos.camara.leg.br/api/v2/deputados/178839,Jéssica Sales,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AC,56,https://www.camara.leg.br/internet/deputado/bandep/178839.jpg,
245,https://dadosabertos.camara.leg.br/api/v2/deputados/204435,Jesus Sérgio,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,AC,56,https://www.camara.leg.br/internet/deputado/bandep/204435.jpg,
246,https://dadosabertos.camara.leg.br/api/v2/deputados/160531,Jhonatan de Jesus,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RR,56,https://www.camara.leg.br/internet/deputado/bandep/160531.jpg,
247,https://dadosabertos.camara.leg.br/api/v2/deputados/74366,João Campos,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,GO,56,https://www.camara.leg.br/internet/deputado/bandep/74366.jpg,
248,https://dadosabertos.camara.leg.br/api/v2/deputados/141458,João Carlos Bacelar,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,BA,56,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg,
249,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SE,56,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,
250,https://dadosabertos.camara.leg.br/api/v2/deputados/141459,João Maia,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RN,56,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg,
251,https://dadosabertos.camara.leg.br/api/v2/deputados/112437,João Marcelo Souza,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MA,56,https://www.camara.leg.br/internet/deputado/bandep/112437.jpg,
252,https://dadosabertos.camara.leg.br/api/v2/deputados/204576,João Roma,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,BA,56,https://www.camara.leg.br/internet/deputado/bandep/204576.jpg,
253,https://dadosabertos.camara.leg.br/api/v2/deputados/178910,Joaquim Passarinho,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PA,56,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg,
254,https://dadosabertos.camara.leg.br/api/v2/deputados/214865,Joceval Rodrigues,1,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,BA,56,https://www.camara.leg.br/internet/deputado/bandep/214865.jpg,
255,https://dadosabertos.camara.leg.br/api/v2/deputados/204468,Joenia Wapichana,19,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,RR,56,https://www.camara.leg.br/internet/deputado/bandep/204468.jpg,
256,https://dadosabertos.camara.leg.br/api/v2/deputados/204546,Joice Hasselmann,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204546.jpg,
257,https://dadosabertos.camara.leg.br/api/v2/deputados/217480,Jones Moura,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/217480.jpg,
258,https://dadosabertos.camara.leg.br/api/v2/deputados/205550,Jorge Braz,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/205550.jpg,
259,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg,
260,https://dadosabertos.camara.leg.br/api/v2/deputados/141464,José Airton Félix Cirilo,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,56,https://www.camara.leg.br/internet/deputado/bandep/141464.jpg,
261,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,56,https://www.camara.leg.br/internet/deputado/bandep/141470.jpg,
262,https://dadosabertos.camara.leg.br/api/v2/deputados/204386,Jose Mario Schreiner,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,GO,56,https://www.camara.leg.br/internet/deputado/bandep/204386.jpg,
263,https://dadosabertos.camara.leg.br/api/v2/deputados/204472,José Medeiros,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MT,56,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg,
264,https://dadosabertos.camara.leg.br/api/v2/deputados/204391,José Nelto,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,GO,56,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg,
265,https://dadosabertos.camara.leg.br/api/v2/deputados/74079,José Priante,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,56,https://www.camara.leg.br/internet/deputado/bandep/74079.jpg,
266,https://dadosabertos.camara.leg.br/api/v2/deputados/204555,José Ricardo,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AM,56,https://www.camara.leg.br/internet/deputado/bandep/204555.jpg,
267,https://dadosabertos.camara.leg.br/api/v2/deputados/74554,José Rocha,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,56,https://www.camara.leg.br/internet/deputado/bandep/74554.jpg,
268,https://dadosabertos.camara.leg.br/api/v2/deputados/209189,Joseildo Ramos,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg,
269,https://dadosabertos.camara.leg.br/api/v2/deputados/74141,Josias Gomes,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.leg.br/internet/deputado/bandep/74141.jpg,
270,https://dadosabertos.camara.leg.br/api/v2/deputados/204563,Josimar Maranhãozinho,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MA,56,https://www.camara.leg.br/internet/deputado/bandep/204563.jpg,
271,https://dadosabertos.camara.leg.br/api/v2/deputados/215043,Josivaldo JP,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MA,56,https://www.camara.leg.br/internet/deputado/bandep/215043.jpg,
272,https://dadosabertos.camara.leg.br/api/v2/deputados/204474,Juarez Costa,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MT,56,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg,
273,https://dadosabertos.camara.leg.br/api/v2/deputados/204420,Julian Lemos,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PB,56,https://www.camara.leg.br/internet/deputado/bandep/204420.jpg,
274,https://dadosabertos.camara.leg.br/api/v2/deputados/74317,Júlio Cesar,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PI,56,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg,
275,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,Julio Cesar Ribeiro,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,DF,56,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,
276,https://dadosabertos.camara.leg.br/api/v2/deputados/73586,Júlio Delgado,18,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,MG,56,https://www.camara.leg.br/internet/deputado/bandep/73586.jpg,
277,https://dadosabertos.camara.leg.br/api/v2/deputados/204457,Juninho do Pneu,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204457.jpg,
278,https://dadosabertos.camara.leg.br/api/v2/deputados/204520,Junio Amaral,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204520.jpg,
279,https://dadosabertos.camara.leg.br/api/v2/deputados/204497,Júnior Ferrari,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PA,56,https://www.camara.leg.br/internet/deputado/bandep/204497.jpg,
280,https://dadosabertos.camara.leg.br/api/v2/deputados/204574,Junior Lourenço,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MA,56,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg,
281,https://dadosabertos.camara.leg.br/api/v2/deputados/204550,Júnior Mano,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,56,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg,
282,https://dadosabertos.camara.leg.br/api/v2/deputados/178886,Juscelino Filho,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MA,56,https://www.camara.leg.br/internet/deputado/bandep/178886.jpg,
283,https://dadosabertos.camara.leg.br/api/v2/deputados/204536,Kim Kataguiri,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg,
284,https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SE,56,https://www.camara.leg.br/internet/deputado/bandep/151208.jpg,
285,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,Lafayette de Andrada,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg,
286,https://dadosabertos.camara.leg.br/api/v2/deputados/160534,Lauriete,12,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,ES,56,https://www.camara.leg.br/internet/deputado/bandep/160534.jpg,
287,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,Lázaro Botelho,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,TO,56,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,
288,https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.leg.br/internet/deputado/bandep/178832.jpg,
289,https://dadosabertos.camara.leg.br/api/v2/deputados/204375,Leda Sadala,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,56,https://www.camara.leg.br/internet/deputado/bandep/204375.jpg,
290,https://dadosabertos.camara.leg.br/api/v2/deputados/178825,Leo de Brito,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AC,56,https://www.camara.leg.br/internet/deputado/bandep/178825.jpg,
291,https://dadosabertos.camara.leg.br/api/v2/deputados/204359,Léo Moraes,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,RO,56,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg,
292,https://dadosabertos.camara.leg.br/api/v2/deputados/204547,Léo Motta,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204547.jpg,
293,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,
294,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,Leônidas Cristino,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg,
295,https://dadosabertos.camara.leg.br/api/v2/deputados/92102,Leur Lomanto Júnior,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,56,https://www.camara.leg.br/internet/deputado/bandep/92102.jpg,
296,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,Lídice da Mata,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,BA,56,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg,
297,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,Lincoln Portela,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
298,https://dadosabertos.camara.leg.br/api/v2/deputados/204405,Liziane Bayer,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RS,56,https://www.camara.leg.br/internet/deputado/bandep/204405.jpg,
299,https://dadosabertos.camara.leg.br/api/v2/deputados/204382,Loester Trutis,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MS,56,https://www.camara.leg.br/internet/deputado/bandep/204382.jpg,
300,https://dadosabertos.camara.leg.br/api/v2/deputados/196358,Lourival Gomes,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/196358.jpg,
301,https://dadosabertos.camara.leg.br/api/v2/deputados/219592,Lucas Follador,12,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,RO,56,https://www.camara.leg.br/internet/deputado/bandep/219592.jpg,
302,https://dadosabertos.camara.leg.br/api/v2/deputados/204523,Lucas Gonzalez,3,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204523.jpg,
303,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,Lucas Redecker,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,56,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,
304,https://dadosabertos.camara.leg.br/api/v2/deputados/178879,Lucas Vergilio,21,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,GO,56,https://www.camara.leg.br/internet/deputado/bandep/178879.jpg,
305,https://dadosabertos.camara.leg.br/api/v2/deputados/74478,Luciano Bivar,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PE,56,https://www.camara.leg.br/internet/deputado/bandep/74478.jpg,
306,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PR,56,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg,
307,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,Lucio Mosquini,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RO,56,https://www.camara.leg.br/internet/deputado/bandep/178954.jpg,
308,https://dadosabertos.camara.leg.br/api/v2/deputados/204381,Luis Miranda,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,DF,56,https://www.camara.leg.br/internet/deputado/bandep/204381.jpg,
309,https://dadosabertos.camara.leg.br/api/v2/deputados/160510,Luis Tibé,0,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,MG,56,https://www.camara.leg.br/internet/deputado/bandep/160510.jpg,
310,https://dadosabertos.camara.leg.br/api/v2/deputados/204410,Luisa Canziani,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg,
311,https://dadosabertos.camara.leg.br/api/v2/deputados/204448,Luiz Antônio Corrêa,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204448.jpg,
312,https://dadosabertos.camara.leg.br/api/v2/deputados/160645,Luiz Carlos,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AP,56,https://www.camara.leg.br/internet/deputado/bandep/160645.jpg,
313,https://dadosabertos.camara.leg.br/api/v2/deputados/204485,Luiz Carlos Motta,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg,
314,https://dadosabertos.camara.leg.br/api/v2/deputados/204455,Luiz Lima,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg,
315,https://dadosabertos.camara.leg.br/api/v2/deputados/162332,Luiz Nishimori,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg,
316,https://dadosabertos.camara.leg.br/api/v2/deputados/204526,Luiz Philippe de Orleans e Bragança,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204526.jpg,
317,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,15,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,56,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg,
318,https://dadosabertos.camara.leg.br/api/v2/deputados/204418,Luizão Goulart,21,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,PR,56,https://www.camara.leg.br/internet/deputado/bandep/204418.jpg,
319,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,Luizianne Lins,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,56,https://www.camara.leg.br/internet/deputado/bandep/178866.jpg,
320,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,Magda Mofatto,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,GO,56,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg,
321,https://dadosabertos.camara.leg.br/api/v2/deputados/204458,Major Fabiana,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204458.jpg,
322,https://dadosabertos.camara.leg.br/api/v2/deputados/179587,Major Vitor Hugo,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,GO,56,https://www.camara.leg.br/internet/deputado/bandep/179587.jpg,
323,https://dadosabertos.camara.leg.br/api/v2/deputados/204471,Mara Rocha,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AC,56,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg,
324,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,Marcel van Hattem,3,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,RS,56,https://www.camara.leg.br/internet/deputado/bandep/156190.jpg,
325,https://dadosabertos.camara.leg.br/api/v2/deputados/179000,Marcelo Álvaro Antônio,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.leg.br/internet/deputado/bandep/179000.jpg,
326,https://dadosabertos.camara.leg.br/api/v2/deputados/146788,Marcelo Aro,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,https://www.camara.leg.br/internet/deputado/bandep/146788.jpg,
327,https://dadosabertos.camara.leg.br/api/v2/deputados/204433,Marcelo Calero,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204433.jpg,
328,https://dadosabertos.camara.leg.br/api/v2/deputados/76874,Marcelo Freixo,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/76874.jpg,
329,https://dadosabertos.camara.leg.br/api/v2/deputados/133810,Marcelo Moraes,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,https://www.camara.leg.br/internet/deputado/bandep/133810.jpg,
330,https://dadosabertos.camara.leg.br/api/v2/deputados/204558,Marcelo Nilo,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,BA,56,https://www.camara.leg.br/internet/deputado/bandep/204558.jpg,
331,https://dadosabertos.camara.leg.br/api/v2/deputados/204556,Marcelo Ramos,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AM,56,https://www.camara.leg.br/internet/deputado/bandep/204556.jpg,
332,https://dadosabertos.camara.leg.br/api/v2/deputados/178983,Marcio Alvino,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg,
333,https://dadosabertos.camara.leg.br/api/v2/deputados/179001,Márcio Biolchi,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RS,56,https://www.camara.leg.br/internet/deputado/bandep/179001.jpg,
334,https://dadosabertos.camara.leg.br/api/v2/deputados/81055,Márcio Jerry,5,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,MA,56,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg,
335,https://dadosabertos.camara.leg.br/api/v2/deputados/204452,Márcio Labre,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/204452.jpg,
336,https://dadosabertos.camara.leg.br/api/v2/deputados/160542,Márcio Macêdo,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SE,56,https://www.camara.leg.br/internet/deputado/bandep/160542.jpg,
337,https://dadosabertos.camara.leg.br/api/v2/deputados/150418,Márcio Marinho,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,BA,56,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg,
338,https://dadosabertos.camara.leg.br/api/v2/deputados/204522,Marco Bertaiolli,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204522.jpg,
339,https://dadosabertos.camara.leg.br/api/v2/deputados/219585,Marco Brasil,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,https://www.camara.leg.br/internet/deputado/bandep/219585.jpg,
340,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg,
341,https://dadosabertos.camara.leg.br/api/v2/deputados/204431,Marcos Aurélio Sampaio,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PI,56,https://www.camara.leg.br/internet/deputado/bandep/204431.jpg,
342,https://dadosabertos.camara.leg.br/api/v2/deputados/204506,Marcos Pereira,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204506.jpg,
343,https://dadosabertos.camara.leg.br/api/v2/deputados/178943,Marcos Soares,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/178943.jpg,
344,https://dadosabertos.camara.leg.br/api/v2/deputados/204430,Margarete Coelho,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PI,56,https://www.camara.leg.br/internet/deputado/bandep/204430.jpg,
345,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg,
346,https://dadosabertos.camara.leg.br/api/v2/deputados/204540,Maria Rosas,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.leg.br/internet/deputado/bandep/204540.jpg,
347,https://dadosabertos.camara.leg.br/api/v2/deputados/204428,Marília Arraes,21,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,PE,56,https://www.camara.leg.br/internet/deputado/bandep/204428.jpg,
348,https://dadosabertos.camara.leg.br/api/v2/deputados/204432,Marina Santos,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PI,56,https://www.camara.leg.br/internet/deputado/bandep/204432.jpg,
349,https://dadosabertos.camara.leg.br/api/v2/deputados/74158,Mário Heringer,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74158.jpg,
350,https://dadosabertos.camara.leg.br/api/v2/deputados/178858,Mário Negromonte Jr.,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,56,https://www.camara.leg.br/internet/deputado/bandep/178858.jpg,
351,https://dadosabertos.camara.leg.br/api/v2/deputados/204403,Marlon Santos,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,https://www.camara.leg.br/internet/deputado/bandep/204403.jpg,
352,https://dadosabertos.camara.leg.br/api/v2/deputados/204566,Marreca Filho,4,https://dadosabertos.camara.leg.br/api/v2/partidos/37907,MA,56,https://www.camara.leg.br/internet/deputado/bandep/204566.jpg,
353,https://dadosabertos.camara.leg.br/api/v2/deputados/178843,Marx Beltrão,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,56,https://www.camara.leg.br/internet/deputado/bandep/178843.jpg,
354,https://dadosabertos.camara.leg.br/api/v2/deputados/75431,Maurício Dziedricki,8,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,RS,56,https://www.camara.leg.br/internet/deputado/bandep/75431.jpg,
355,https://dadosabertos.camara.leg.br/api/v2/deputados/204486,Mauro Benevides Filho,6,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg,
356,https://dadosabertos.camara.leg.br/api/v2/deputados/74749,Mauro Lopes,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74749.jpg,
357,https://dadosabertos.camara.leg.br/api/v2/deputados/141508,Mauro Nazif,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RO,56,https://www.camara.leg.br/internet/deputado/bandep/141508.jpg,
358,https://dadosabertos.camara.leg.br/api/v2/deputados/188097,Merlong Solano,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,56,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg,
359,https://dadosabertos.camara.leg.br/api/v2/deputados/178985,Miguel Lombardi,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg,
360,https://dadosabertos.camara.leg.br/api/v2/deputados/92172,Milton Coelho,11,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,56,https://www.camara.leg.br/internet/deputado/bandep/92172.jpg,
361,https://dadosabertos.camara.leg.br/api/v2/deputados/154178,Milton Vieira,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.leg.br/internet/deputado/bandep/154178.jpg,
362,https://dadosabertos.camara.leg.br/api/v2/deputados/178895,Misael Varella,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,56,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg,
363,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RN,56,https://www.camara.leg.br/internet/deputado/bandep/204453.jpg,
364,https://dadosabertos.camara.leg.br/api/v2/deputados/204449,Nelson Barbudo,7,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MT,56,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg,
365,https://dadosabertos.camara.leg.br/api/v2/deputados/204415,Nereu Crispim,13,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RS,56,https://www.camara.leg.br/internet/deputado/bandep/204415.jpg,
366,https://dadosabertos.camara.leg.br/api/v2/deputados/146307,Neri Geller,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MT,56,https://www.camara.leg.br/internet/deputado/bandep/146307.jpg,
367,https://dadosabertos.camara.leg.br/api/v2/deputados/74165,Neucimar Fraga,9,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,56,https://www.camara.leg.br/internet/deputado/bandep/74165.jpg,
368,https://dadosabertos.camara.leg.br/api/v2/deputados/178896,Newton Cardoso Jr,2,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MG,56,https://www.camara.leg.br/internet/deputado/bandep/178896.jpg,
369,https://dadosabertos.camara.leg.br/api/v2/deputados/204384,Ney Leprevost,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PR,56,https://www.camara.leg.br/internet/deputado/bandep/204384.jpg,
370,https://dadosabertos.camara.leg.br/api/v2/deputados/204479,Nicoletti,22,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RR,56,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg,
371,https://dadosabertos.camara.leg.br/api/v2/deputados/74352,Nilson Pinto,14,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,56,https://www.camara.leg.br/internet/deputado/bandep/74352.jpg,
372,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,Nilto Tatto,16,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg,
373,https://dadosabertos.camara.leg.br/api/v2/deputados/194260,Nivaldo Albuquerque,20,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,AL,56,https://www.camara.leg.br/internet/deputado/bandep/194260.jpg,
